 1461 citer           0.008% (84.0%) 
 1462 interea         0.008% (84.0%) 
 1463 sileo           0.008% (84.0%) 
 1464 como            0.008% (84.0%) 
 1465 erumpo          0.008% (84.1%) 
 1466 deinceps        0.008% (84.1%) 
 1467 cassus          0.008% (84.1%) 
 1468 posco           0.008% (84.1%) 
 1469 exprimo         0.008% (84.1%) 
 1470 praedico        0.008% (84.1%) 
 1471 initium         0.008% (84.1%) 
 1472 vasto           0.008% (84.1%) 
 1473 confugio        0.008% (84.1%) 
 1474 prudentia       0.008% (84.1%) 
 1475 affligo         0.008% (84.1%) 
 1476 villa           0.008% (84.1%) 
 1477 accommodo       0.008% (84.2%) 
 1478 philippum       0.008% (84.2%) 
 1479 molio           0.008% (84.2%) 
 1480 septem          0.008% (84.2%) 
 1481 admoveo         0.008% (84.2%) 
 1482 advoco          0.008% (84.2%) 
 1483 demos           0.008% (84.2%) 
 1484 vinculum        0.008% (84.2%) 
 1485 uoluerunt       0.008% (84.2%) 
 1486 circumeo        0.008% (84.2%) 
 1487 utroque         0.008% (84.2%) 
 1488 impendo         0.008% (84.2%) 
 1489 laetus          0.008% (84.2%) 
 1490 sollicito       0.008% (84.3%) 
 1491 insignis        0.008% (84.3%) 
 1492 renuntio        0.008% (84.3%) 
 1493 praemitto       0.008% (84.3%) 
 1494 xu              0.008% (84.3%) 
 1495 auris           0.008% (84.3%) 
 1496 paeniteo        0.008% (84.3%) 
 1497 magnus          0.008% (84.3%) 
 1498 manon           0.008% (84.3%) 
 1499 utrimque        0.008% (84.3%) 
 1500 silva           0.008% (84.3%) 
 1501 ciceronis       0.008% (84.3%) 
 1502 latini          0.008% (84.4%) 
 1503 ferox           0.008% (84.4%) 
 1504 ignarus         0.008% (84.4%) 
 1505 repentinus      0.008% (84.4%) 
 1506 circito         0.008% (84.4%) 
 1507 conjuratio      0.008% (84.4%) 
 1508 quinquaginta    0.008% (84.4%) 
 1509 gigno           0.008% (84.4%) 
 1510 innumerabilis   0.008% (84.4%) 
 1511 custos          0.008% (84.4%) 
 1512 elephantus      0.008% (84.4%) 
 1513 arbitrium       0.008% (84.4%) 
 1514 desino          0.008% (84.4%) 
 1515 intermitto      0.008% (84.5%) 
 1516 pedito          0.008% (84.5%) 
 1517 germanus        0.008% (84.5%) 
 1518 interpono       0.008% (84.5%) 
 1519 congredior      0.008% (84.5%) 
 1520 conloco         0.008% (84.5%) 
 1521 benignus        0.008% (84.5%) 
 1522 probabilis      0.008% (84.5%) 
 1523 sapientia       0.008% (84.5%) 
 1524 oppugnatio      0.008% (84.5%) 
 1525 tiro            0.008% (84.5%) 
 1526 xiii            0.008% (84.5%) 
 1527 colonus         0.008% (84.5%) 
 1528 exspectatio     0.008% (84.6%) 
 1529 opportunus      0.008% (84.6%) 
 1530 penitus         0.008% (84.6%) 
 1531 decemviri       0.008% (84.6%) 
 1532 accusatio       0.008% (84.6%) 
 1533 graecia         0.008% (84.6%) 
 1534 silentium       0.008% (84.6%) 
 1535 repudio         0.008% (84.6%) 
 1536 fluo            0.008% (84.6%) 
 1537 robur           0.008% (84.6%) 
 1538 antepono        0.008% (84.6%) 
 1539 haereo          0.008% (84.6%) 
 1540 F.              0.008% (84.6%) 
 1541 saxum           0.008% (84.7%) 
 1542 navigo          0.008% (84.7%) 
 1543 graeciae        0.008% (84.7%) 
 1544 compleo         0.008% (84.7%) 
 1545 exercitatio     0.008% (84.7%) 
 1546 capuam          0.008% (84.7%) 
 1547 pridie          0.008% (84.7%) 
 1548 xi              0.008% (84.7%) 
 1549 Sp.             0.008% (84.7%) 
 1550 tusculano       0.008% (84.7%) 
 1551 macedonum       0.008% (84.7%) 
 1552 orbo            0.008% (84.7%) 
 1553 tardus          0.008% (84.7%) 
 1554 inimicitia      0.008% (84.8%) 
 1555 introduco       0.008% (84.8%) 
 1556 obsedeo         0.008% (84.8%) 
 1557 aequalis        0.008% (84.8%) 
 1558 trecenti        0.008% (84.8%) 
 1559 romanae         0.008% (84.8%) 
 1560 deterreo        0.007% (84.8%) 
 1561 capitum         0.007% (84.8%) 
 1562 quot            0.007% (84.8%) 
 1563 pl              0.007% (84.8%) 
 1564 excludo         0.007% (84.8%) 
 1565 simplex         0.007% (84.8%) 
 1566 hiberno         0.007% (84.8%) 
 1567 lictor          0.007% (84.9%) 
 1568 seni            0.007% (84.9%) 
 1569 recedo          0.007% (84.9%) 
 1570 vexo            0.007% (84.9%) 
 1571 quodsi          0.007% (84.9%) 
 1572 consolo         0.007% (84.9%) 
 1573 exter           0.007% (84.9%) 
 1574 inermis         0.007% (84.9%) 
 1575 insignio        0.007% (84.9%) 
 1576 superbus        0.007% (84.9%) 
 1577 convivium       0.007% (84.9%) 
 1578 atrox           0.007% (84.9%) 
 1579 furo            0.007% (84.9%) 
 1580 distinguo       0.007% (84.9%) 
 1581 insidior        0.007% (85.0%) 
 1582 prosequor       0.007% (85.0%) 
 1583 tuto            0.007% (85.0%) 
 1584 admitto         0.007% (85.0%) 
 1585 interpretor     0.007% (85.0%) 
 1586 tulli           0.007% (85.0%) 
 1587 flagitium       0.007% (85.0%) 
 1588 tormentum       0.007% (85.0%) 
 1589 admiratio       0.007% (85.0%) 
 1590 rumor           0.007% (85.0%) 
 1591 commendatio     0.007% (85.0%) 
 1592 diuturnus       0.007% (85.0%) 
 1593 ora             0.007% (85.0%) 
 1594 exsisto         0.007% (85.0%) 
 1595 nimirum         0.007% (85.1%) 
 1596 prodigium       0.007% (85.1%) 
 1597 materio         0.007% (85.1%) 
 1598 navus           0.007% (85.1%) 
 1599 dissimilis      0.007% (85.1%) 
 1600 mensis          0.007% (85.1%) 
 1601 labo            0.007% (85.1%) 
 1602 manlius         0.007% (85.1%) 
 1603 mentio          0.007% (85.1%) 
 1604 sulpicius       0.007% (85.1%) 
 1605 athenis         0.007% (85.1%) 
 1606 Ap.             0.007% (85.1%) 
 1607 mox             0.007% (85.1%) 
 1608 eloquentia      0.007% (85.2%) 
 1609 divinatio       0.007% (85.2%) 
 1610 fons            0.007% (85.2%) 
 1611 gaudium         0.007% (85.2%) 
 1612 graeciam        0.007% (85.2%) 
 1613 auxilia         0.007% (85.2%) 
 1614 faveo           0.007% (85.2%) 
 1615 clam            0.007% (85.2%) 
 1616 imperitus       0.007% (85.2%) 
 1617 praedo          0.007% (85.2%) 
 1618 laelius         0.007% (85.2%) 
 1619 turpitudo       0.007% (85.2%) 
 1620 severitas       0.007% (85.2%) 
 1621 divitiae        0.007% (85.2%) 
 1622 angustus        0.007% (85.3%) 
 1623 perterreo       0.007% (85.3%) 
 1624 obicio          0.007% (85.3%) 
 1625 perduco         0.007% (85.3%) 
 1626 somnus          0.007% (85.3%) 
 1627 habito          0.007% (85.3%) 
 1628 nusquam         0.007% (85.3%) 
 1629 conjunctio      0.007% (85.3%) 
 1630 cos             0.007% (85.3%) 
 1631 nudo            0.007% (85.3%) 
 1632 durus           0.007% (85.3%) 
 1633 prospicio       0.007% (85.3%) 
 1634 conduco         0.007% (85.3%) 
 1635 inanis          0.007% (85.3%) 
 1636 respicio        0.007% (85.4%) 
 1637 memoro          0.007% (85.4%) 
 1638 repugno         0.007% (85.4%) 
 1639 lacesso         0.007% (85.4%) 
 1640 animalis        0.007% (85.4%) 
 1641 digno           0.007% (85.4%) 
 1642 miseria         0.007% (85.4%) 
 1643 tribunatus      0.007% (85.4%) 
 1644 sinister        0.007% (85.4%) 
 1645 spectaculum     0.007% (85.4%) 
 1646 quaestus        0.007% (85.4%) 
 1647 virgo           0.007% (85.4%) 
 1648 denuntio        0.007% (85.4%) 
 1649 praeditus       0.007% (85.4%) 
 1650 occido          0.007% (85.4%) 
 1651 malum           0.007% (85.5%) 
 1652 samnitium       0.007% (85.5%) 
 1653 pestis          0.007% (85.5%) 
 1654 difficultas     0.007% (85.5%) 
 1655 pontus          0.007% (85.5%) 
 1656 liberalitas     0.007% (85.5%) 
 1657 collegium       0.007% (85.5%) 
 1658 vincio          0.007% (85.5%) 
 1659 torquatus       0.007% (85.5%) 
 1660 familiaritas    0.007% (85.5%) 
 1661 persono         0.007% (85.5%) 
 1662 veteranus       0.007% (85.5%) 
 1663 biduus          0.007% (85.5%) 
 1664 potio           0.007% (85.5%) 
 1665 figo            0.007% (85.6%) 
 1666 permaneo        0.007% (85.6%) 
 1667 aestas          0.007% (85.6%) 
 1668 tenuis          0.007% (85.6%) 
 1669 diligentia      0.007% (85.6%) 
 1670 eiusmodi        0.007% (85.6%) 
 1671 Ser.            0.007% (85.6%) 
 1672 principia       0.007% (85.6%) 
 1673 patefacio       0.007% (85.6%) 
 1674 capitolio       0.007% (85.6%) 
 1675 petitio         0.007% (85.6%) 
 1676 praepono        0.007% (85.6%) 
 1677 percello        0.007% (85.6%) 
 1678 ix              0.007% (85.6%) 
 1679 stirps          0.007% (85.7%) 
 1680 aeternus        0.007% (85.7%) 
 1681 secus           0.007% (85.7%) 
 1682 honesto         0.007% (85.7%) 
 1683 meum            0.007% (85.7%) 
 1684 intercludo      0.007% (85.7%) 
 1685 domitius        0.007% (85.7%) 
 1686 ripa            0.007% (85.7%) 
 1687 cotta           0.007% (85.7%) 
 1688 renovo          0.007% (85.7%) 
 1689 furtum          0.007% (85.7%) 
 1690 suavis          0.007% (85.7%) 
 1691 studeo          0.007% (85.7%) 
 1692 diripio         0.007% (85.7%) 
 1693 solus           0.007% (85.7%) 
 1694 N.              0.007% (85.8%) 
 1695 recordor        0.007% (85.8%) 
 1696 culpa           0.007% (85.8%) 
 1697 carthaginienses 0.007% (85.8%) 
 1698 vicus           0.007% (85.8%) 
 1699 paternus        0.007% (85.8%) 
 1700 octavus         0.007% (85.8%) 
 1701 praeparo        0.007% (85.8%) 
 1702 interrogo       0.007% (85.8%) 
 1703 sufficio        0.007% (85.8%) 
 1704 romanam         0.007% (85.8%) 
 1705 confestim       0.007% (85.8%) 
 1706 factio          0.007% (85.8%) 
 1707 laedo           0.007% (85.8%) 
 1708 exsilium        0.007% (85.8%) 
 1709 utique          0.007% (85.9%) 
 1710 cottidianus     0.007% (85.9%) 
 1711 membrum         0.007% (85.9%) 
 1712 appropinquo     0.007% (85.9%) 
 1713 dominor         0.007% (85.9%) 
 1714 hostilis        0.007% (85.9%) 
 1715 dissolvo        0.007% (85.9%) 
 1716 vestio          0.007% (85.9%) 
 1717 hospitium       0.007% (85.9%) 
 1718 triduum         0.007% (85.9%) 
 1719 rescribo        0.007% (85.9%) 
 1720 pristinus       0.007% (85.9%) 
 1721 mino            0.007% (85.9%) 
 1722 illic           0.007% (85.9%) 
 1723 sterno          0.007% (85.9%) 
 1724 samnites        0.007% (86.0%) 
 1725 comperio        0.007% (86.0%) 
 1726 publicanus      0.007% (86.0%) 
 1727 xui             0.007% (86.0%) 
 1728 benevolentia    0.007% (86.0%) 
 1729 seruilius       0.007% (86.0%) 
 1730 macedonia       0.007% (86.0%) 
 1731 antequam        0.007% (86.0%) 
 1732 fabio           0.007% (86.0%) 
 1733 sempronius      0.007% (86.0%) 
 1734 dissero         0.007% (86.0%) 
 1735 subtilis        0.007% (86.0%) 
 1736 conscio         0.007% (86.0%) 
 1737 sulla           0.007% (86.0%) 
 1738 neuter          0.007% (86.0%) 
 1739 eximius         0.007% (86.1%) 
 1740 pendeo          0.007% (86.1%) 
 1741 cibus           0.007% (86.1%) 
 1742 foris           0.007% (86.1%) 
 1743 inveho          0.007% (86.1%) 
 1744 religiosus      0.007% (86.1%) 
 1745 maturus         0.006% (86.1%) 
 1746 adfirmo         0.006% (86.1%) 
 1747 onus            0.006% (86.1%) 
 1748 inutilis        0.006% (86.1%) 
 1749 flamma          0.006% (86.1%) 
 1750 fames           0.006% (86.1%) 
 1751 solitudo        0.006% (86.1%) 
 1752 crimino         0.006% (86.1%) 
 1753 praedium        0.006% (86.1%) 
 1754 antiochum       0.006% (86.1%) 
 1755 lenis           0.006% (86.2%) 
 1756 felix           0.006% (86.2%) 
 1757 felicitas       0.006% (86.2%) 
 1758 arbor           0.006% (86.2%) 
 1759 trepido         0.006% (86.2%) 
 1760 deprecor        0.006% (86.2%) 
 1761 libertus        0.006% (86.2%) 
 1762 transgredior    0.006% (86.2%) 
 1763 nequiquam       0.006% (86.2%) 
 1764 calidus         0.006% (86.2%) 
 1765 circos          0.006% (86.2%) 
 1766 adorior         0.006% (86.2%) 
 1767 permultus       0.006% (86.2%) 
 1768 femina          0.006% (86.2%) 
 1769 oppidanus       0.006% (86.2%) 
 1770 depello         0.006% (86.3%) 
 1771 carcer          0.006% (86.3%) 
 1772 segnis          0.006% (86.3%) 
 1773 pudeo           0.006% (86.3%) 
 1774 describo        0.006% (86.3%) 
 1775 fraudo          0.006% (86.3%) 
 1776 bestia          0.006% (86.3%) 
 1777 obeo            0.006% (86.3%) 
 1778 securus         0.006% (86.3%) 
 1779 hortus          0.006% (86.3%) 
 1780 ruina           0.006% (86.3%) 
 1781 materia         0.006% (86.3%) 
 1782 accuro          0.006% (86.3%) 
 1783 tametsi         0.006% (86.3%) 
 1784 periculosus     0.006% (86.3%) 
 1785 duplex          0.006% (86.3%) 
 1786 saltem          0.006% (86.4%) 
 1787 favor           0.006% (86.4%) 
 1788 poenio          0.006% (86.4%) 
 1789 splendor        0.006% (86.4%) 
 1790 pagecicero      0.006% (86.4%) 
 1791 abundo          0.006% (86.4%) 
 1792 lacrima         0.006% (86.4%) 
 1793 timidus         0.006% (86.4%) 
 1794 progredio       0.006% (86.4%) 
 1795 communico       0.006% (86.4%) 
 1796 comprobo        0.006% (86.4%) 
 1797 civile          0.006% (86.4%) 
 1798 aliquantus      0.006% (86.4%) 
 1799 quadraginta     0.006% (86.4%) 
 1800 fiducia         0.006% (86.4%) 
 1801 celer           0.006% (86.4%) 
 1802 dissentio       0.006% (86.5%) 
 1803 plancus         0.006% (86.5%) 
 1804 aedifico        0.006% (86.5%) 
 1805 grandis         0.006% (86.5%) 
 1806 capitolium      0.006% (86.5%) 
 1807 altitudo        0.006% (86.5%) 
 1808 confligo        0.006% (86.5%) 
 1809 fleo            0.006% (86.5%) 
 1810 incolo          0.006% (86.5%) 
 1811 gratulor        0.006% (86.5%) 
 1812 fretus          0.006% (86.5%) 
 1813 metellus        0.006% (86.5%) 
 1814 duodecim        0.006% (86.5%) 
 1815 amens           0.006% (86.5%) 
 1816 lenio           0.006% (86.5%) 
 1817 obscuro         0.006% (86.5%) 
 1818 discordia       0.006% (86.6%) 
 1819 cunctus         0.006% (86.6%) 
 1820 flammo          0.006% (86.6%) 
 1821 vestis          0.006% (86.6%) 
 1822 reicio          0.006% (86.6%) 
 1823 promptus        0.006% (86.6%) 
 1824 pernicies       0.006% (86.6%) 
 1825 labor           0.006% (86.6%) 
 1826 cito            0.006% (86.6%) 
 1827 cresco          0.006% (86.6%) 
 1828 camillus        0.006% (86.6%) 
 1829 constitutio     0.006% (86.6%) 
 1830 dubitatio       0.006% (86.6%) 
 1831 scutum          0.006% (86.6%) 
 1832 percutio        0.006% (86.6%) 
 1833 exstinguo       0.006% (86.6%) 
 1834 donum           0.006% (86.6%) 
 1835 cornelio        0.006% (86.7%) 
 1836 haruspex        0.006% (86.7%) 
 1837 aemilius        0.006% (86.7%) 
 1838 sempiternus     0.006% (86.7%) 
 1839 latus           0.006% (86.7%) 
 1840 lentulus        0.006% (86.7%) 
 1841 xiu             0.006% (86.7%) 
 1842 potens          0.006% (86.7%) 
 1843 auguro          0.006% (86.7%) 
 1844 obsto           0.006% (86.7%) 
 1845 quatenus        0.006% (86.7%) 
 1846 philippi        0.006% (86.7%) 
 1847 forensis        0.006% (86.7%) 
 1848 prex            0.006% (86.7%) 
 1849 consuesco       0.006% (86.7%) 
 1850 remaneo         0.006% (86.7%) 
 1851 eruptio         0.006% (86.8%) 
 1852 profugio        0.006% (86.8%) 
 1853 ferio           0.006% (86.8%) 
 1854 licinus         0.006% (86.8%) 
 1855 imploro         0.006% (86.8%) 
 1856 promulgo        0.006% (86.8%) 
 1857 iracundia       0.006% (86.8%) 
 1858 decimanus       0.006% (86.8%) 
 1859 octo            0.006% (86.8%) 
 1860 crucio          0.006% (86.8%) 
 1861 elego           0.006% (86.8%) 
 1862 hannibale       0.006% (86.8%) 
 1863 aedificium      0.006% (86.8%) 
 1864 tergum          0.006% (86.8%) 
 1865 indutiae        0.006% (86.8%) 
 1866 ambitio         0.006% (86.8%) 
 1867 tumulus         0.006% (86.8%) 
 1868 obsecro         0.006% (86.9%) 
 1869 abhorreo        0.006% (86.9%) 
 1870 xxx             0.006% (86.9%) 
 1871 retendo         0.006% (86.9%) 
 1872 vaco            0.006% (86.9%) 
 1873 exorior         0.006% (86.9%) 
 1874 accio           0.006% (86.9%) 
 1875 agrestis        0.006% (86.9%) 
 1876 dedico          0.006% (86.9%) 
 1877 nempe           0.006% (86.9%) 
 1878 experimentum    0.006% (86.9%) 
 1879 dissensio       0.006% (86.9%) 
 1880 refugio         0.006% (86.9%) 
 1881 instar          0.006% (86.9%) 
 1882 perniciosus     0.006% (86.9%) 
 1883 dicio           0.006% (86.9%) 
 1884 postridie       0.006% (86.9%) 
 1885 insigne         0.006% (86.9%) 
 1886 assiduus        0.006% (87.0%) 
 1887 benevolens      0.006% (87.0%) 
 1888 ducenti         0.006% (87.0%) 
 1889 stultitia       0.006% (87.0%) 
 1890 injustus        0.006% (87.0%) 
 1891 detrimentum     0.006% (87.0%) 
 1892 pons            0.006% (87.0%) 
 1893 polliceor       0.006% (87.0%) 
 1894 vago            0.006% (87.0%) 
 1895 privatim        0.006% (87.0%) 
 1896 frigus          0.006% (87.0%) 
 1897 latro           0.006% (87.0%) 
 1898 augur           0.006% (87.0%) 
 1899 lucrum          0.006% (87.0%) 
 1900 sensus          0.006% (87.0%) 
 1901 pertimesco      0.006% (87.0%) 
 1902 angliae         0.006% (87.0%) 
 1903 flecto          0.006% (87.1%) 
 1904 praefero        0.006% (87.1%) 
 1905 corono          0.006% (87.1%) 
 1906 subigo          0.006% (87.1%) 
 1907 libro           0.006% (87.1%) 
 1908 instantia       0.006% (87.1%) 
 1909 evoco           0.006% (87.1%) 
 1910 frons           0.006% (87.1%) 
 1911 nequaquam       0.006% (87.1%) 
 1912 frumentarius    0.006% (87.1%) 
 1913 deprehendo      0.006% (87.1%) 
 1914 trans           0.006% (87.1%) 
 1915 converro        0.006% (87.1%) 
 1916 simulacrum      0.006% (87.1%) 
 1917 ulciscor        0.006% (87.1%) 
 1918 scriptor        0.006% (87.1%) 
 1919 carthaginiensibus 0.006% (87.1%) 
 1920 uerres          0.006% (87.1%) 
 1921 purgo           0.006% (87.2%) 
 1922 vigilia         0.006% (87.2%) 
 1923 xuii            0.006% (87.2%) 
 1924 humilis         0.006% (87.2%) 
 1925 pondo           0.006% (87.2%) 
 1926 ambitus         0.006% (87.2%) 
 1927 militaris       0.006% (87.2%) 
 1928 anceps          0.006% (87.2%) 
 1929 propinquo       0.006% (87.2%) 
 1930 inflammo        0.006% (87.2%) 
 1931 querela         0.006% (87.2%) 
 1932 nato            0.006% (87.2%) 
 1933 quinctio        0.006% (87.2%) 
 1934 atticus         0.006% (87.2%) 
 1935 hibernus        0.006% (87.2%) 
 1936 legitimus       0.006% (87.2%) 
 1937 deporto         0.006% (87.2%) 
 1938 siquidem        0.006% (87.3%) 
 1939 cumulo          0.006% (87.3%) 
 1940 carthaginiensium 0.006% (87.3%) 
 1941 definitio       0.006% (87.3%) 
 1942 iiii            0.005% (87.3%) 
 1943 defensor        0.005% (87.3%) 
 1944 parito          0.005% (87.3%) 
 1945 praecipito      0.005% (87.3%) 
 1946 attribuo        0.005% (87.3%) 
 1947 nominatim       0.005% (87.3%) 
 1948 pridem          0.005% (87.3%) 
 1949 commuto         0.005% (87.3%) 
 1950 fremo           0.005% (87.3%) 
 1951 immanis         0.005% (87.3%) 
 1952 ciceroni        0.005% (87.3%) 
 1953 ango            0.005% (87.3%) 
 1954 inquisitio      0.005% (87.3%) 
 1955 incedo          0.005% (87.3%) 
 1956 absumo          0.005% (87.3%) 
 1957 supplico        0.005% (87.4%) 
 1958 aspernor        0.005% (87.4%) 
 1959 demitto         0.005% (87.4%) 
 1960 hispaniae       0.005% (87.4%) 
 1961 uber            0.005% (87.4%) 
 1962 interior        0.005% (87.4%) 
 1963 amplector       0.005% (87.4%) 
 1964 voluntarius     0.005% (87.4%) 
 1965 vicis           0.005% (87.4%) 
 1966 interpres       0.005% (87.4%) 
 1967 duro            0.005% (87.4%) 
 1968 fatisco         0.005% (87.4%) 
 1969 naevius         0.005% (87.4%) 
 1970 hannibali       0.005% (87.4%) 
 1971 gracchus        0.005% (87.4%) 
 1972 gloriosus       0.005% (87.4%) 
 1973 tabellarius     0.005% (87.4%) 
 1974 fabium          0.005% (87.4%) 
 1975 pes             0.005% (87.5%) 
 1976 nequeo          0.005% (87.5%) 
 1977 ruo             0.005% (87.5%) 
 1978 ardor           0.005% (87.5%) 
 1979 mei             0.005% (87.5%) 
 1980 nuptiae         0.005% (87.5%) 
 1981 transigo        0.005% (87.5%) 
 1982 turba           0.005% (87.5%) 
 1983 delectatio      0.005% (87.5%) 
 1984 propero         0.005% (87.5%) 
 1985 usquam          0.005% (87.5%) 
 1986 potentia        0.005% (87.5%) 
 1987 delibero        0.005% (87.5%) 
 1988 gladiator       0.005% (87.5%) 
 1989 improvide       0.005% (87.5%) 
 1990 pasco           0.005% (87.5%) 
 1991 insuper         0.005% (87.5%) 
 1992 adulescentia    0.005% (87.5%) 
 1993 depopulor       0.005% (87.5%) 
 1994 tenebra         0.005% (87.6%) 
 1995 curulis         0.005% (87.6%) 
 1996 obruo           0.005% (87.6%) 
 1997 irrito          0.005% (87.6%) 
 1998 graecorum       0.005% (87.6%) 
 1999 prorogo         0.005% (87.6%) 
 2000 furius          0.005% (87.6%) 
