752	capitolium	0.019	69.4	
753	uox	0.019	69.4	
754	expedio	0.0189	69.4	
755	colloquium	0.0189	69.4	
756	juvo	0.0189	69.4	
757	aura	0.0189	69.4	
758	aggredior	0.0188	69.5	
759	retineo	0.0188	69.5	
760	fretus	0.0188	69.5	
761	excedo	0.0188	69.5	
762	adimo	0.0188	69.5	
763	hasdrubal	0.0188	69.6	
764	incertus	0.0187	69.6	
765	valeo	0.0187	69.6	
766	fateor	0.0187	69.6	
767	ambo	0.0187	69.6	
768	status	0.0187	69.7	
769	conicio	0.0186	69.7	
770	nondum	0.0186	69.7	
771	tyrannus	0.0186	69.7	
772	ferox	0.0186	69.7	
773	reperio	0.0185	69.7	
774	universus	0.0185	69.8	
775	obsidio	0.0185	69.8	
776	intendo	0.0185	69.8	
777	divido	0.0185	69.8	
778	instituo	0.0185	69.8	
779	tempestas	0.0185	69.9	
780	conjungo	0.0185	69.9	
781	vireo	0.0185	69.9	
782	quando	0.0185	69.9	
783	triginta	0.0185	69.9	
784	periocha	0.0185	70.0	
785	compono	0.0184	70.0	
786	libet	0.0184	70.0	
787	corona	0.0184	70.0	
788	indico	0.0184	70.0	
789	calor	0.0184	70.0	
790	laus	0.0183	70.1	
791	membrum	0.0183	70.1	
792	castellum	0.0183	70.1	
793	arbor	0.0183	70.1	
794	communis	0.0183	70.1	
795	exiguus	0.0182	70.2	
796	cunctus	0.0182	70.2	
797	verto	0.0182	70.2	
798	iustus	0.0182	70.2	
799	gladius	0.0182	70.2	
800	item	0.0182	70.2	
801	pudor	0.0182	70.3	
802	titus	0.0182	70.3	
803	carthago	0.0182	70.3	
804	dico	0.0181	70.3	
805	descendo	0.0181	70.3	
806	omitto	0.0181	70.4	
807	argentum	0.0181	70.4	
808	pretium	0.0181	70.4	
809	etenim	0.0181	70.4	
810	culpa	0.018	70.4	
811	frons	0.018	70.4	
812	libero	0.018	70.5	
813	frequens	0.018	70.5	
814	equitatus	0.018	70.5	
815	pertineo	0.0179	70.5	
816	provincia	0.0179	70.5	
817	interficio	0.0179	70.6	
818	passus	0.0179	70.6	
819	uoco	0.0179	70.6	
820	omnino	0.0178	70.6	
821	progredior	0.0178	70.6	
822	conscribo	0.0178	70.6	
823	hibernus	0.0178	70.7	
824	facies	0.0178	70.7	
825	differo	0.0177	70.7	
826	etsi	0.0177	70.7	
827	quasi	0.0177	70.7	
828	plerusque	0.0177	70.7	
829	aequor	0.0177	70.8	
830	centurio	0.0176	70.8	
831	initium	0.0176	70.8	
832	umquam	0.0176	70.8	
833	uxor	0.0176	70.8	
834	insula	0.0175	70.9	
835	silentium	0.0175	70.9	
836	desero	0.0175	70.9	
837	exigo	0.0174	70.9	
838	utrum	0.0174	70.9	
839	sedes	0.0174	70.9	
840	dextera	0.0173	71.0	
841	subsidium	0.0173	71.0	
842	fleo	0.0173	71.0	
843	praeficio	0.0173	71.0	
844	ni	0.0173	71.0	
845	uerto	0.0173	71.0	
846	filia	0.0172	71.1	
847	protinus	0.0172	71.1	
848	sedeo	0.0172	71.1	
849	imago	0.0172	71.1	
850	inuenio	0.0172	71.1	
851	difficilis	0.0172	71.1	
852	custodia	0.0172	71.2	
853	occulo	0.0172	71.2	
854	laedo	0.0172	71.2	
855	conficio	0.0171	71.2	
856	afficio	0.0171	71.2	
857	careo	0.0171	71.2	
858	victoria	0.017	71.3	
859	pariter	0.017	71.3	
860	mando	0.017	71.3	
861	quivis	0.017	71.3	
862	principium	0.017	71.3	
863	stipendium	0.0169	71.4	
864	traicio	0.0169	71.4	
865	nonnullus	0.0169	71.4	
866	saltus	0.0169	71.4	
867	curia	0.0169	71.4	
868	leuis	0.0169	71.4	
869	probo	0.0168	71.5	
870	diverto	0.0168	71.5	
871	cursus	0.0168	71.5	
872	suspicio	0.0168	71.5	
873	graecia	0.0168	71.5	
874	perdo	0.0168	71.5	
875	dimico	0.0167	71.6	
876	denique	0.0167	71.6	
877	dispono	0.0166	71.6	
878	illic	0.0166	71.6	
879	livy	0.0166	71.6	
880	tellus	0.0166	71.6	
881	paene	0.0165	71.7	
882	mensis	0.0165	71.7	
883	tento	0.0165	71.7	
884	huc	0.0165	71.7	
885	consulatus	0.0165	71.7	
886	statim	0.0165	71.7	
887	ferus	0.0165	71.8	
888	livi	0.0165	71.8	
889	sensus	0.0165	71.8	
890	summa	0.0164	71.8	
891	maritimus	0.0164	71.8	
892	armatus	0.0164	71.8	
893	ripa	0.0164	71.9	
894	herba	0.0164	71.9	
895	femina	0.0164	71.9	
896	suscipio	0.0163	71.9	
897	pius	0.0163	71.9	
898	hora	0.0162	71.9	
899	emitto	0.0162	71.9	
900	contraho	0.0162	72.0	
