 1452 rogo            0.008% (90.2%) 
 1453 haedui          0.008% (90.2%) 
 1454 treueris        0.008% (90.2%) 
 1455 neruios         0.008% (90.2%) 
 1456 cuniculus       0.008% (90.2%) 
 1457 commius         0.008% (90.2%) 
 1458 biturigum       0.008% (90.3%) 
 1459 maturus         0.007% (90.3%) 
 1460 custos          0.007% (90.3%) 
 1461 consuessent     0.007% (90.3%) 
 1462 corrumpo        0.007% (90.3%) 
 1463 domicilium      0.007% (90.3%) 
 1464 fidelis         0.007% (90.3%) 
 1465 praecludo       0.007% (90.3%) 
 1466 velocitas       0.007% (90.3%) 
 1467 praecipuus      0.007% (90.3%) 
 1468 praecurro       0.007% (90.3%) 
 1469 africae         0.007% (90.3%) 
 1470 praedor         0.007% (90.3%) 
 1471 obicio          0.007% (90.3%) 
 1472 exercito        0.007% (90.3%) 
 1473 quinqueremis    0.007% (90.4%) 
 1474 infra           0.007% (90.4%) 
 1475 par             0.007% (90.4%) 
 1476 miser           0.007% (90.4%) 
 1477 obtestor        0.007% (90.4%) 
 1478 adaequo         0.007% (90.4%) 
 1479 latrocinium     0.007% (90.4%) 
 1480 sagitta         0.007% (90.4%) 
 1481 asum            0.007% (90.4%) 
 1482 paternus        0.007% (90.4%) 
 1483 mos             0.007% (90.4%) 
 1484 umquam          0.007% (90.4%) 
 1485 orno            0.007% (90.4%) 
 1486 reservo         0.007% (90.4%) 
 1487 diuturnitas     0.007% (90.5%) 
 1488 nasco           0.007% (90.5%) 
 1489 xxxui           0.007% (90.5%) 
 1490 desperatio      0.007% (90.5%) 
 1491 nuper           0.007% (90.5%) 
 1492 macedoniam      0.007% (90.5%) 
 1493 pedestribus     0.007% (90.5%) 
 1494 rostrum         0.007% (90.5%) 
 1495 lignum          0.007% (90.5%) 
 1496 testimonium     0.007% (90.5%) 
 1497 contraho        0.007% (90.5%) 
 1498 mauretaniam     0.007% (90.5%) 
 1499 praeparo        0.007% (90.5%) 
 1500 profiteor       0.007% (90.5%) 
 1501 hs              0.007% (90.6%) 
 1502 colonia         0.007% (90.6%) 
 1503 sacramentum     0.007% (90.6%) 
 1504 creo            0.007% (90.6%) 
 1505 hispalim        0.007% (90.6%) 
 1506 seditio         0.007% (90.6%) 
 1507 uarro           0.007% (90.6%) 
 1508 mater           0.007% (90.6%) 
 1509 ferrum          0.007% (90.6%) 
 1510 infinitus       0.007% (90.6%) 
 1511 hiberum         0.007% (90.6%) 
 1512 fluctus         0.007% (90.6%) 
 1513 urbanus         0.007% (90.6%) 
 1514 vestio          0.007% (90.6%) 
 1515 defensio        0.007% (90.7%) 
 1516 diligentia      0.007% (90.7%) 
 1517 hospes          0.007% (90.7%) 
 1518 exercitatio     0.007% (90.7%) 
 1519 liberalis       0.007% (90.7%) 
 1520 cuncto          0.007% (90.7%) 
 1521 imploro         0.007% (90.7%) 
 1522 acerbus         0.007% (90.7%) 
 1523 infirmis        0.007% (90.7%) 
 1524 communis        0.007% (90.7%) 
 1525 potentia        0.007% (90.7%) 
 1526 metior          0.007% (90.7%) 
 1527 commodo         0.007% (90.7%) 
 1528 jurejuro        0.007% (90.7%) 
 1529 subsisto        0.007% (90.8%) 
 1530 reprehendo      0.007% (90.8%) 
 1531 antonio         0.007% (90.8%) 
 1532 expleo          0.007% (90.8%) 
 1533 vindico         0.007% (90.8%) 
 1534 viginti         0.007% (90.8%) 
 1535 italiae         0.007% (90.8%) 
 1536 duplico         0.007% (90.8%) 
 1537 intego          0.007% (90.8%) 
 1538 praeacuo        0.007% (90.8%) 
 1539 defigo          0.007% (90.8%) 
 1540 inficio         0.007% (90.8%) 
 1541 ulteriorem      0.007% (90.8%) 
 1542 quisquis        0.007% (90.8%) 
 1543 afranium        0.007% (90.9%) 
 1544 petreio         0.007% (90.9%) 
 1545 oceanum         0.007% (90.9%) 
 1546 hispaniae       0.007% (90.9%) 
 1547 xiiii           0.007% (90.9%) 
 1548 deposco         0.007% (90.9%) 
 1549 asper           0.007% (90.9%) 
 1550 maturo          0.007% (90.9%) 
 1551 circumfundo     0.007% (90.9%) 
 1552 subsum          0.007% (90.9%) 
 1553 pudor           0.007% (90.9%) 
 1554 prodo           0.007% (90.9%) 
 1555 eiusmodi        0.007% (90.9%) 
 1556 pertinacia      0.007% (90.9%) 
 1557 significatio    0.007% (90.9%) 
 1558 paries          0.007% (91.0%) 
 1559 capitum         0.007% (91.0%) 
 1560 quemadmodum     0.007% (91.0%) 
 1561 cxx             0.007% (91.0%) 
 1562 veto            0.007% (91.0%) 
 1563 utica           0.007% (91.0%) 
 1564 numidae         0.007% (91.0%) 
 1565 abicio          0.007% (91.0%) 
 1566 thessalia       0.007% (91.0%) 
 1567 apolloniam      0.007% (91.0%) 
 1568 pellis          0.007% (91.0%) 
 1569 clemens         0.007% (91.0%) 
 1570 vulgus          0.007% (91.0%) 
 1571 opportunus      0.007% (91.0%) 
 1572 fames           0.007% (91.1%) 
 1573 placeo          0.007% (91.1%) 
 1574 quivis          0.007% (91.1%) 
 1575 gergouiam       0.007% (91.1%) 
 1576 devinco         0.007% (91.1%) 
 1577 pondus          0.007% (91.1%) 
 1578 vicis           0.007% (91.1%) 
 1579 kal             0.007% (91.1%) 
 1580 redintegro      0.007% (91.1%) 
 1581 oceano          0.007% (91.1%) 
 1582 potens          0.007% (91.1%) 
 1583 enuntio         0.007% (91.1%) 
 1584 sequanorum      0.007% (91.1%) 
 1585 crucio          0.007% (91.1%) 
 1586 suebos          0.007% (91.2%) 
 1587 galba           0.007% (91.2%) 
 1588 menapios        0.007% (91.2%) 
 1589 eburones        0.007% (91.2%) 
 1590 sabinus         0.007% (91.2%) 
 1591 eburonum        0.007% (91.2%) 
 1592 marcus          0.007% (91.2%) 
 1593 ambiorix        0.007% (91.2%) 
 1594 senones         0.007% (91.2%) 
 1595 lucterius       0.007% (91.2%) 
 1596 correus         0.007% (91.2%) 
 1597 contignatio     0.006% (91.2%) 
 1598 xl              0.006% (91.2%) 
 1599 funis           0.006% (91.2%) 
 1600 sollertia       0.006% (91.2%) 
 1601 aegypto         0.006% (91.3%) 
 1602 morbus          0.006% (91.3%) 
 1603 admoneo         0.006% (91.3%) 
 1604 dubitatio       0.006% (91.3%) 
 1605 aptus           0.006% (91.3%) 
 1606 proditio        0.006% (91.3%) 
 1607 notitia         0.006% (91.3%) 
 1608 domesticus      0.006% (91.3%) 
 1609 vado            0.006% (91.3%) 
 1610 caveo           0.006% (91.3%) 
 1611 protego         0.006% (91.3%) 
 1612 constanter      0.006% (91.3%) 
 1613 obstruo         0.006% (91.3%) 
 1614 felix           0.006% (91.3%) 
 1615 ardeo           0.006% (91.3%) 
 1616 periculosus     0.006% (91.3%) 
 1617 quasi           0.006% (91.4%) 
 1618 exsisto         0.006% (91.4%) 
 1619 felicito        0.006% (91.4%) 
 1620 nomino          0.006% (91.4%) 
 1621 opto            0.006% (91.4%) 
 1622 sicuti          0.006% (91.4%) 
 1623 eminus          0.006% (91.4%) 
 1624 offendo         0.006% (91.4%) 
 1625 consolo         0.006% (91.4%) 
 1626 jugo            0.006% (91.4%) 
 1627 utilis          0.006% (91.4%) 
 1628 destino         0.006% (91.4%) 
 1629 illyricum       0.006% (91.4%) 
 1630 octauium        0.006% (91.4%) 
 1631 percutio        0.006% (91.4%) 
 1632 conscio         0.006% (91.4%) 
 1633 pecco           0.006% (91.5%) 
 1634 voluptas        0.006% (91.5%) 
 1635 crudelitas      0.006% (91.5%) 
 1636 licentia        0.006% (91.5%) 
 1637 infestus        0.006% (91.5%) 
 1638 uliam           0.006% (91.5%) 
 1639 continuo        0.006% (91.5%) 
 1640 interdico       0.006% (91.5%) 
 1641 opinor          0.006% (91.5%) 
 1642 trebonio        0.006% (91.5%) 
 1643 aliquamdiu      0.006% (91.5%) 
 1644 temeritas       0.006% (91.5%) 
 1645 comitium        0.006% (91.5%) 
 1646 aer             0.006% (91.5%) 
 1647 aequitas        0.006% (91.5%) 
 1648 collaudo        0.006% (91.5%) 
 1649 faustus         0.006% (91.6%) 
 1650 sors            0.006% (91.6%) 
 1651 fanum           0.006% (91.6%) 
 1652 faveo           0.006% (91.6%) 
 1653 introduco       0.006% (91.6%) 
 1654 iracundia       0.006% (91.6%) 
 1655 perago          0.006% (91.6%) 
 1656 romam           0.006% (91.6%) 
 1657 corfinium       0.006% (91.6%) 
 1658 timidus         0.006% (91.6%) 
 1659 momentum        0.006% (91.6%) 
 1660 caninium        0.006% (91.6%) 
 1661 nominatim       0.006% (91.6%) 
 1662 nona            0.006% (91.6%) 
 1663 coorior         0.006% (91.6%) 
 1664 ambo            0.006% (91.6%) 
 1665 vimen           0.006% (91.7%) 
 1666 contexo         0.006% (91.7%) 
 1667 ferreus         0.006% (91.7%) 
 1668 nonnumquam      0.006% (91.7%) 
 1669 interdiu        0.006% (91.7%) 
 1670 lenitas         0.006% (91.7%) 
 1671 separatim       0.006% (91.7%) 
 1672 perpetior       0.006% (91.7%) 
 1673 praescribo      0.006% (91.7%) 
 1674 lapido          0.006% (91.7%) 
 1675 contego         0.006% (91.7%) 
 1676 procumbo        0.006% (91.7%) 
 1677 gadibus         0.006% (91.7%) 
 1678 argentum        0.006% (91.7%) 
 1679 excubo          0.006% (91.7%) 
 1680 auctoro         0.006% (91.7%) 
 1681 recedo          0.006% (91.7%) 
 1682 advoco          0.006% (91.8%) 
 1683 nefarius        0.006% (91.8%) 
 1684 saburro         0.006% (91.8%) 
 1685 spolio          0.006% (91.8%) 
 1686 damno           0.006% (91.8%) 
 1687 praepono        0.006% (91.8%) 
 1688 complector      0.006% (91.8%) 
 1689 quini           0.006% (91.8%) 
 1690 iterum          0.006% (91.8%) 
 1691 ideo            0.006% (91.8%) 
 1692 diurnus         0.006% (91.8%) 
 1693 alacer          0.006% (91.8%) 
 1694 auaricum        0.006% (91.8%) 
 1695 sustento        0.006% (91.8%) 
 1696 tolero          0.006% (91.8%) 
 1697 comito          0.006% (91.8%) 
 1698 insigne         0.006% (91.9%) 
 1699 elices          0.006% (91.9%) 
 1700 alexandriae     0.006% (91.9%) 
 1701 latro           0.006% (91.9%) 
 1702 mirificus       0.006% (91.9%) 
 1703 iste            0.006% (91.9%) 
 1704 suppetiae       0.006% (91.9%) 
 1705 vectigalis      0.006% (91.9%) 
 1706 villa           0.006% (91.9%) 
 1707 mirabilis       0.006% (91.9%) 
 1708 demos           0.006% (91.9%) 
 1709 decimus         0.006% (91.9%) 
 1710 xxu             0.006% (91.9%) 
 1711 reno            0.006% (91.9%) 
 1712 pacatum         0.006% (91.9%) 
 1713 depopulor       0.006% (91.9%) 
 1714 aro             0.006% (92.0%) 
 1715 bibracte        0.006% (92.0%) 
 1716 treueri         0.006% (92.0%) 
 1717 bellouacorum    0.006% (92.0%) 
 1718 titurius        0.006% (92.0%) 
 1719 uolusenus       0.006% (92.0%) 
 1720 britannia       0.006% (92.0%) 
 1721 sabini          0.006% (92.0%) 
 1722 sueo            0.006% (92.0%) 
 1723 tripertito      0.006% (92.0%) 
 1724 titum           0.006% (92.0%) 
 1725 indico          0.006% (92.0%) 
 1726 uercingetorige  0.006% (92.0%) 
 1727 struo           0.005% (92.0%) 
 1728 conveho         0.005% (92.0%) 
 1729 quadro          0.005% (92.0%) 
 1730 copiosus        0.005% (92.0%) 
 1731 filia           0.005% (92.1%) 
 1732 machinatio      0.005% (92.1%) 
 1733 traho           0.005% (92.1%) 
 1734 celo            0.005% (92.1%) 
 1735 praeterquam     0.005% (92.1%) 
 1736 alexandream     0.005% (92.1%) 
 1737 actuarius       0.005% (92.1%) 
 1738 materia         0.005% (92.1%) 
 1739 circumvehor     0.005% (92.1%) 
 1740 praedico        0.005% (92.1%) 
 1741 artus           0.005% (92.1%) 
 1742 transverto      0.005% (92.1%) 
 1743 molo            0.005% (92.1%) 
 1744 fugitivus       0.005% (92.1%) 
 1745 terrestris      0.005% (92.1%) 
 1746 velut           0.005% (92.1%) 
 1747 pertinax        0.005% (92.1%) 
 1748 mithridaten     0.005% (92.1%) 
 1749 trepido         0.005% (92.1%) 
 1750 fruor           0.005% (92.2%) 
 1751 gratulatio      0.005% (92.2%) 
 1752 amor            0.005% (92.2%) 
 1753 utilitas        0.005% (92.2%) 
 1754 cappadocia      0.005% (92.2%) 
 1755 antiquus        0.005% (92.2%) 
 1756 continuus       0.005% (92.2%) 
 1757 appeto          0.005% (92.2%) 
 1758 deiotari        0.005% (92.2%) 
 1759 illustris       0.005% (92.2%) 
 1760 tenuis          0.005% (92.2%) 
 1761 nequaquam       0.005% (92.2%) 
 1762 injungo         0.005% (92.2%) 
 1763 vexillum        0.005% (92.2%) 
 1764 cano            0.005% (92.2%) 
 1765 triremis        0.005% (92.2%) 
 1766 odi             0.005% (92.2%) 
 1767 interpello      0.005% (92.2%) 
 1768 cassio          0.005% (92.2%) 
 1769 ferio           0.005% (92.3%) 
 1770 caedes          0.005% (92.3%) 
 1771 accurro         0.005% (92.3%) 
 1772 laetus          0.005% (92.3%) 
 1773 sano            0.005% (92.3%) 
 1774 trajectus       0.005% (92.3%) 
 1775 cordubae        0.005% (92.3%) 
 1776 carus           0.005% (92.3%) 
 1777 claudeo         0.005% (92.3%) 
 1778 claudo          0.005% (92.3%) 
 1779 exter           0.005% (92.3%) 
 1780 praefero        0.005% (92.3%) 
 1781 inflo           0.005% (92.3%) 
 1782 finitimi        0.005% (92.3%) 
 1783 repeto          0.005% (92.3%) 
 1784 supplex         0.005% (92.3%) 
 1785 ostentatio      0.005% (92.3%) 
 1786 inimicitia      0.005% (92.3%) 
 1787 sulla           0.005% (92.3%) 
 1788 scelero         0.005% (92.4%) 
 1789 perscribo       0.005% (92.4%) 
 1790 ian             0.005% (92.4%) 
 1791 otium           0.005% (92.4%) 
 1792 purgo           0.005% (92.4%) 
 1793 doleo           0.005% (92.4%) 
 1794 pernicies       0.005% (92.4%) 
 1795 erga            0.005% (92.4%) 
 1796 ratis           0.005% (92.4%) 
 1797 angulus         0.005% (92.4%) 
 1798 omitto          0.005% (92.4%) 
 1799 massiliensibus  0.005% (92.4%) 
 1800 saltus          0.005% (92.4%) 
 1801 pabulator       0.005% (92.4%) 
 1802 insuetus        0.005% (92.4%) 
 1803 vergo           0.005% (92.4%) 
 1804 destringo       0.005% (92.4%) 
 1805 conflicto       0.005% (92.4%) 
 1806 britanniae      0.005% (92.5%) 
 1807 tragula         0.005% (92.5%) 
 1808 artificium      0.005% (92.5%) 
 1809 transcendo      0.005% (92.5%) 
 1810 lux             0.005% (92.5%) 
 1811 planitiem       0.005% (92.5%) 
 1812 advolo          0.005% (92.5%) 
 1813 magistratus     0.005% (92.5%) 
 1814 arx             0.005% (92.5%) 
 1815 inusitatus      0.005% (92.5%) 
 1816 juventus        0.005% (92.5%) 
 1817 insuper         0.005% (92.5%) 
 1818 aedifico        0.005% (92.5%) 
 1819 proicio         0.005% (92.5%) 
 1820 concido         0.005% (92.5%) 
 1821 contemptio      0.005% (92.5%) 
 1822 pulvis          0.005% (92.5%) 
 1823 novitas         0.005% (92.5%) 
 1824 fingo           0.005% (92.5%) 
 1825 scelerus        0.005% (92.6%) 
 1826 perdo           0.005% (92.6%) 
 1827 fascis          0.005% (92.6%) 
 1828 qualis          0.005% (92.6%) 
 1829 volvo           0.005% (92.6%) 
 1830 congero         0.005% (92.6%) 
 1831 gloria          0.005% (92.6%) 
 1832 lassitudo       0.005% (92.6%) 
 1833 patro           0.005% (92.6%) 
 1834 veho            0.005% (92.6%) 
 1835 aestimo         0.005% (92.6%) 
 1836 oricum          0.005% (92.6%) 
 1837 frigus          0.005% (92.6%) 
 1838 intendo         0.005% (92.6%) 
 1839 proprius        0.005% (92.6%) 
 1840 affligo         0.005% (92.6%) 
 1841 salum           0.005% (92.6%) 
 1842 thessaliam      0.005% (92.6%) 
 1843 sabinum         0.005% (92.6%) 
 1844 rivus           0.005% (92.7%) 
 1845 deligo          0.005% (92.7%) 
 1846 tuba            0.005% (92.7%) 
 1847 alesiam         0.005% (92.7%) 
 1848 cadaver         0.005% (92.7%) 
 1849 ostento         0.005% (92.7%) 
 1850 quingenti       0.005% (92.7%) 
 1851 delecto         0.005% (92.7%) 
 1852 decima          0.005% (92.7%) 
 1853 injussus        0.005% (92.7%) 
 1854 reprimo         0.005% (92.7%) 
 1855 renovo          0.005% (92.7%) 
 1856 alexandriam     0.005% (92.7%) 
 1857 achillam        0.005% (92.7%) 
 1858 edoceo          0.005% (92.7%) 
 1859 leptim          0.005% (92.7%) 
 1860 inscius         0.005% (92.7%) 
 1861 caesariani      0.005% (92.7%) 
 1862 subministro     0.005% (92.7%) 
 1863 assiduus        0.005% (92.8%) 
 1864 densus          0.005% (92.8%) 
 1865 sedeo           0.005% (92.8%) 
 1866 lorico          0.005% (92.8%) 
 1867 observo         0.005% (92.8%) 
 1868 ulciscor        0.005% (92.8%) 
 1869 posteaquam      0.005% (92.8%) 
 1870 belgae          0.005% (92.8%) 
 1871 belgarum        0.005% (92.8%) 
 1872 septentriones   0.005% (92.8%) 
 1873 rhodanum        0.005% (92.8%) 
 1874 dumnorigem      0.005% (92.8%) 
 1875 biturigibus     0.005% (92.8%) 
 1876 belgas          0.005% (92.8%) 
 1877 morinos         0.005% (92.8%) 
 1878 neruii          0.005% (92.8%) 
 1879 nervia          0.005% (92.8%) 
 1880 intromitto      0.005% (92.8%) 
 1881 exuo            0.005% (92.8%) 
 1882 esseda          0.005% (92.9%) 
 1883 incursio        0.005% (92.9%) 
 1884 ambiorigis      0.005% (92.9%) 
 1885 carnutum        0.005% (92.9%) 
 1886 cenabi          0.005% (92.9%) 
 1887 uercingetorigem 0.005% (92.9%) 
 1888 eporedorix      0.005% (92.9%) 
 1889 bellouaci       0.005% (92.9%) 
 1890 drappes         0.005% (92.9%) 
 1891 ateguam         0.005% (92.9%) 
 1892 alexandrino     0.004% (92.9%) 
 1893 cilicium        0.004% (92.9%) 
 1894 ruina           0.004% (92.9%) 
 1895 alexandrea      0.004% (92.9%) 
 1896 subjectus       0.004% (92.9%) 
 1897 objecta         0.004% (92.9%) 
 1898 suggero         0.004% (92.9%) 
 1899 puteus          0.004% (92.9%) 
 1900 extraho         0.004% (92.9%) 
 1901 incedo          0.004% (92.9%) 
 1902 naturalis       0.004% (92.9%) 
 1903 dediticius      0.004% (93.0%) 
 1904 continenter     0.004% (93.0%) 
 1905 flo             0.004% (93.0%) 
 1906 culpo           0.004% (93.0%) 
 1907 disredimo       0.004% (93.0%) 
 1908 graecis         0.004% (93.0%) 
 1909 scientia        0.004% (93.0%) 
 1910 dives           0.004% (93.0%) 
 1911 sanitas         0.004% (93.0%) 
 1912 nimius          0.004% (93.0%) 
 1913 languidus       0.004% (93.0%) 
 1914 syriam          0.004% (93.0%) 
 1915 incautus        0.004% (93.0%) 
 1916 subjecto        0.004% (93.0%) 
 1917 testamentum     0.004% (93.0%) 
 1918 seditiosus      0.004% (93.0%) 
 1919 vetustas        0.004% (93.0%) 
 1920 coerceo         0.004% (93.0%) 
 1921 deiotarus       0.004% (93.0%) 
 1922 armeniam        0.004% (93.0%) 
 1923 possideo        0.004% (93.0%) 
 1924 pharnace        0.004% (93.0%) 
 1925 infamis         0.004% (93.1%) 
 1926 externus        0.004% (93.1%) 
 1927 occupatio       0.004% (93.1%) 
 1928 subjacio        0.004% (93.1%) 
 1929 fauces          0.004% (93.1%) 
 1930 tabellarius     0.004% (93.1%) 
 1931 flagito         0.004% (93.1%) 
 1932 reicio          0.004% (93.1%) 
 1933 orbo            0.004% (93.1%) 
 1934 reliquiae       0.004% (93.1%) 
 1935 uatinius        0.004% (93.1%) 
 1936 navicula        0.004% (93.1%) 
 1937 antenna         0.004% (93.1%) 
 1938 receptus        0.004% (93.1%) 
 1939 longinus        0.004% (93.1%) 
 1940 ulterioris      0.004% (93.1%) 
 1941 mutuo           0.004% (93.1%) 
 1942 dissimulo       0.004% (93.1%) 
 1943 sestertius      0.004% (93.1%) 
 1944 liberalitas     0.004% (93.1%) 
 1945 tribunal        0.004% (93.1%) 
 1946 sollicitudo     0.004% (93.1%) 
 1947 corripio        0.004% (93.1%) 
 1948 longinum        0.004% (93.2%) 
 1949 dolo            0.004% (93.2%) 
 1950 dictito         0.004% (93.2%) 
 1951 frequens        0.004% (93.2%) 
 1952 marcello        0.004% (93.2%) 
 1953 patefacio       0.004% (93.2%) 
 1954 trebonius       0.004% (93.2%) 
 1955 tribunicius     0.004% (93.2%) 
 1956 sacerdos        0.004% (93.2%) 
 1957 dicio           0.004% (93.2%) 
 1958 tetrarches      0.004% (93.2%) 
 1959 insignis        0.004% (93.2%) 
 1960 imprudentia     0.004% (93.2%) 
 1961 fungor          0.004% (93.2%) 
 1962 uoluisse        0.004% (93.2%) 
 1963 tunc            0.004% (93.2%) 
 1964 inanis          0.004% (93.2%) 
 1965 arduus          0.004% (93.2%) 
 1966 imparatus       0.004% (93.2%) 
 1967 necessitudo     0.004% (93.2%) 
 1968 obvenio         0.004% (93.2%) 
 1969 existimatio     0.004% (93.2%) 
 1970 euocauerat      0.004% (93.2%) 
 1971 delibero        0.004% (93.3%) 
 1972 obstringo       0.004% (93.3%) 
 1973 attius          0.004% (93.3%) 
 1974 circummitto     0.004% (93.3%) 
 1975 attium          0.004% (93.3%) 
 1976 juxta           0.004% (93.3%) 
 1977 vultus          0.004% (93.3%) 
 1978 secerno         0.004% (93.3%) 
 1979 dissentio       0.004% (93.3%) 
 1980 caesarisque     0.004% (93.3%) 
 1981 praetorqueo     0.004% (93.3%) 
 1982 quinquaginta    0.004% (93.3%) 
 1983 cora            0.004% (93.3%) 
 1984 brundisii       0.004% (93.3%) 
 1985 erigo           0.004% (93.3%) 
 1986 digredior       0.004% (93.3%) 
 1987 compositio      0.004% (93.3%) 
 1988 concurso        0.004% (93.3%) 
 1989 circumduco      0.004% (93.3%) 
 1990 sardiniam       0.004% (93.3%) 
 1991 ualerius        0.004% (93.3%) 
 1992 justitia        0.004% (93.3%) 
 1993 neuter          0.004% (93.4%) 
 1994 exterreo        0.004% (93.4%) 
 1995 planities       0.004% (93.4%) 
 1996 antesignanus    0.004% (93.4%) 
 1997 sarcio          0.004% (93.4%) 
 1998 niteo           0.004% (93.4%) 
 1999 submoveo        0.004% (93.4%) 
 2000 lusitani        0.004% (93.4%) 
